start_node,end_node,start_lon_deg,start_lat_deg,end_lon_deg,end_lat_deg,start_ground_elev_m,end_ground_elev_m,horizontal_distance_m,max_terrain_elev_m,max_terrain_lon_deg,max_terrain_lat_deg,cruise_altitude_m,start_work_altitude_m,end_work_altitude_m,climb_height_m,descent_height_m,model_id,payload_kg,climb_time_s,cruise_time_s,descent_time_s,total_time_s,equivalent_range_m,horizontal_energy_kwh,climb_energy_kwh,total_energy_kwh,energy_formula_status
O01,S001,109.2308517,23.0085095,109.2432319,23.0335927,127.7,154.0,3053.9788435184996,223.05661010742188,109.23867982349049,23.024371057096793,273.0566101074219,127.7,184.0,145.3566101074219,89.05661010742188,A,20.0,48.452203369140626,254.49823695987496,35.62264404296875,338.57308437198435,21422.291236000336,0.6415235720788907,0.049495187517706554,0.6910187595965972,公式待人工核对：题面未显式给出水平能耗与爬升能耗分项公式
